seed,alg,layer,err,n
6,ADAPT,15,0.20448578688368002,10
6,ADAPT,16,0.2036126430286842,10
6,ADAPT,17,0.2013355195020523,10
6,ADAPT,18,0.201280201551004,10
6,ADAPT,19,0.20127207099425704,10
6,ADAPT,20,0.2012701513492452,10
6,ADAPT,21,0.2012592824367303,10
6,ADAPT,22,0.2012548702661725,10
6,QAOA,2,4.398092751318586,10
6,QAOA,4,4.170791168617788,10
6,QAOA,6,1.3321664565297962,10
6,QAOA,8,1.8998427626518541,10
6,QAOA,10,1.0843877433246476,10
6,QAOA,12,1.8872013024596264,10
6,QAOA,14,3.89660207943051,10
6,QAOA,16,3.1228460895336383,10
6,QAOA,18,1.9104692353485166,10
7,ADAPT,2,3.460470086727108,10
7,ADAPT,3,2.9707885999958936,10
7,ADAPT,4,2.4815390451657073,10
7,ADAPT,5,2.058394297697742,10
7,ADAPT,6,1.6518057873267793,10
7,ADAPT,7,1.2847703069374212,10
7,ADAPT,8,0.9971656967469542,10
7,ADAPT,9,0.9971585497069224,10
7,ADAPT,10,0.9971400445138645,10
7,ADAPT,11,0.7370110946620141,10
7,ADAPT,12,0.498588955833176,10
7,ADAPT,13,0.4901961955185179,10
7,ADAPT,14,0.4893812405969147,10
7,ADAPT,15,0.48846568167622806,10
7,ADAPT,16,0.4794430555894653,10
7,ADAPT,17,0.4779902718789284,10
7,ADAPT,18,0.4776015401635316,10
7,ADAPT,19,0.4774350908314382,10
7,ADAPT,20,0.4774266801732203,10
7,ADAPT,21,0.4774214785864874,10
7,ADAPT,22,0.47741545521786044,10
7,QAOA,2,1.9558735758825705,10
7,QAOA,4,1.9558735758825332,10
7,QAOA,6,3.2798000677376145,10
7,QAOA,8,3.0951292687732863,10
7,QAOA,10,3.230908875842779,10
7,QAOA,12,2.8534982130911075,10
7,QAOA,14,0.5928834810255879,10
7,QAOA,16,1.990494923136648,10
7,QAOA,18,2.0407801549684415,10
8,ADAPT,2,4.287797780025006,10
8,ADAPT,3,3.7954895594070397,10
8,ADAPT,4,3.320565527908064,10
8,ADAPT,5,2.853690753142372,10
8,ADAPT,6,2.3886758291501486,10
8,ADAPT,7,2.0305597776992457,10
8,ADAPT,8,1.6883112485489455,10
8,ADAPT,9,1.6882842384084373,10
8,ADAPT,10,1.6882088915878697,10
8,ADAPT,11,1.382439553809002,10
8,ADAPT,12,1.2136287015653942,10
8,ADAPT,13,1.1428825036642465,10
8,ADAPT,14,1.0440296101736646,10
8,ADAPT,15,1.0348436638197533,10
8,ADAPT,16,1.0250799495629952,10
8,ADAPT,17,0.8673846019415059,10
8,ADAPT,18,0.8673585267115023,10
8,ADAPT,19,0.8673497823587475,10
8,ADAPT,20,0.8673296099723302,10
8,ADAPT,21,0.8672827917575674,10
8,ADAPT,22,0.8672711162739564,10
8,QAOA,2,4.287797780024974,10
8,QAOA,4,4.061065716465887,10
8,QAOA,6,1.5675714607534168,10
8,QAOA,8,1.9499464867050964,10
8,QAOA,10,1.6666831813661904,10
8,QAOA,12,3.8750689362204174,10
8,QAOA,14,3.8386852199238533,10
8,QAOA,16,0.8364214949744024,10
8,QAOA,18,3.7613691648269203,10
9,ADAPT,2,3.6151925739413233,10
9,ADAPT,3,3.1241840581057776,10
9,ADAPT,4,2.6430786129608883,10
9,ADAPT,5,2.2514547951521156,10
9,ADAPT,6,1.8933807405941074,10
9,ADAPT,7,1.5890230419931246,10
9,ADAPT,8,1.4258200003576764,10
9,ADAPT,9,1.4165469962323485,10
9,ADAPT,10,1.0446405707281734,10
9,ADAPT,11,0.8787009065580254,10
9,ADAPT,12,0.829110931444502,10
9,ADAPT,13,0.7872831072910138,10
9,ADAPT,14,0.7239313811390371,10
9,ADAPT,15,0.7019576407506651,10
9,ADAPT,16,0.6964625541031868,10
9,ADAPT,17,0.6869950989328331,10
9,ADAPT,18,0.6739522249874774,10
9,ADAPT,19,0.6716197087284961,10
9,ADAPT,20,0.6519499379643996,10
9,ADAPT,21,0.6480095303961324,10
9,ADAPT,22,0.6475408246262049,10
9,QAOA,2,3.508412369207033,10
9,QAOA,4,3.4391513294554272,10
9,QAOA,6,3.2800048358432825,10
9,QAOA,8,1.2884907565838795,10
9,QAOA,10,3.247269583640307,10
9,QAOA,12,3.1058988614451266,10
9,QAOA,14,0.718665559571102,10
9,QAOA,16,3.097505036037113,10
9,QAOA,18,0.5811411208220782,10
10,ADAPT,2,3.4515207964728702,10
10,ADAPT,3,2.961469944975084,10
10,ADAPT,4,2.474314664732688,10
10,ADAPT,5,2.0311852162621946,10
10,ADAPT,6,1.6251376850906265,10
10,ADAPT,7,1.4105862072669932,10
10,ADAPT,8,1.2749975724269085,10
10,ADAPT,9,1.274990325100788,10
10,ADAPT,10,1.2749800279651247,10
10,ADAPT,11,0.9832884929980068,10
10,ADAPT,12,0.7133457960756857,10
10,ADAPT,13,0.5034433007544834,10
10,ADAPT,14,0.4847764200282665,10
10,ADAPT,15,0.4824784299259548,10
10,ADAPT,16,0.47656871964536585,10
10,ADAPT,17,0.4758443831925696,10
10,ADAPT,18,0.47583612210060444,10
10,ADAPT,19,0.4758216842877889,10
10,ADAPT,20,0.4758159623916658,10
10,ADAPT,21,0.47581132224824785,10
10,ADAPT,22,0.4758083907044437,10
10,QAOA,2,3.446646509626083,10
10,QAOA,4,1.9199700416694725,10
10,QAOA,6,3.2366823476513087,10
10,QAOA,8,3.2646174262016423,10
10,QAOA,10,0.7426812653668566,10
10,QAOA,12,0.5051778803716349,10
10,QAOA,14,3.05805789322387,10
10,QAOA,16,2.939134152251027,10
10,QAOA,18,0.34209944201320397,10
11,ADAPT,2,3.7355543199217873,10
11,ADAPT,3,3.246073539140628,10
11,ADAPT,4,2.7783971056215666,10
11,ADAPT,5,2.3157135416311228,10
11,ADAPT,6,1.9364979008155796,10
11,ADAPT,7,1.7608014891412527,10
11,ADAPT,8,1.6150525824312094,10
11,ADAPT,9,1.112115028459332,10
11,ADAPT,10,0.7524899702843939,10
11,ADAPT,11,0.5065024116605219,10
11,ADAPT,12,0.39874472965333396,10
11,ADAPT,13,0.33717871343079153,10
11,ADAPT,14,0.006946228969809454,10
11,ADAPT,15,0.0006494384020676591,10
11,ADAPT,16,0.00024513799819025905,10
11,ADAPT,17,0.0002029112897297125,10
11,ADAPT,18,0.0002002025260114948,10
11,ADAPT,19,0.0001947390548338035,10
11,ADAPT,20,0.00017133447307848826,10
11,ADAPT,21,0.0001661806353823181,10
11,ADAPT,22,0.00016336363805002918,10
11,QAOA,2,3.7355543199217838,10
11,QAOA,4,3.7200629185190994,10
11,QAOA,6,1.8355674736680339,10
11,QAOA,8,1.3487251169417593,10
11,QAOA,10,1.2184960712505966,10
11,QAOA,12,3.4412878682396304,10
11,QAOA,14,0.7329824462176671,10
11,QAOA,16,1.8248474027486559,10
11,QAOA,18,0.9394808610065386,10
12,ADAPT,2,2.845929945871287,10
12,ADAPT,3,2.367895924420502,10
12,ADAPT,4,1.8922122566184107,10
12,ADAPT,5,1.459597188107212,10
12,ADAPT,6,1.064971653821626,10
12,ADAPT,7,0.7287273280003692,10
12,ADAPT,8,0.5649998603503601,10
12,ADAPT,9,0.5649905091897107,10
12,ADAPT,10,0.3353155976566793,10
12,ADAPT,11,0.20318248314952747,10
12,ADAPT,12,0.19163025516524002,10
12,ADAPT,13,0.16999641285184452,10
12,ADAPT,14,0.16633932795712347,10
12,ADAPT,15,0.16307698599104192,10
12,ADAPT,16,0.15992574848746344,10
12,ADAPT,17,0.15422403669369444,10
12,ADAPT,18,0.15407538910164398,10
12,ADAPT,19,0.1540390154745772,10
12,ADAPT,20,0.037325610610396964,10
12,ADAPT,21,0.03731661734508407,10
12,ADAPT,22,0.037312665313455895,10
12,QAOA,2,1.5080211854909376,10
12,QAOA,4,2.616095192209002,10
12,QAOA,6,0.7243933110728324,10
12,QAOA,8,2.5433496833331812,10
12,QAOA,10,2.4637941630908937,10
12,QAOA,12,1.5027694874834125,10
12,QAOA,14,0.44899190122685617,10
12,QAOA,16,1.9484679867721972,10
12,QAOA,18,2.3797163209948007,10
13,ADAPT,2,3.2642934566516324,10
13,ADAPT,3,2.7679904379928946,10
13,ADAPT,4,2.2864294309725732,10
13,ADAPT,5,1.809677302400745,10
13,ADAPT,6,1.3738355217441,10
13,ADAPT,7,0.9741399769499743,10
13,ADAPT,8,0.6647540600711181,10
13,ADAPT,9,0.445136360709256,10
13,ADAPT,10,0.4451169524900429,10
13,ADAPT,11,0.19762568089870847,10
13,ADAPT,12,0.19760661763864285,10
13,ADAPT,13,0.19757425158138098,10
13,ADAPT,14,0.19754072499845776,10
13,ADAPT,15,0.19370589200897115,10
13,ADAPT,16,0.19314298816098407,10
13,ADAPT,17,0.19280664560934113,10
13,ADAPT,18,0.19255165337287572,10
13,ADAPT,19,0.19237024684920634,10
13,ADAPT,20,0.1922404582909234,10
13,ADAPT,21,0.013817781192983603,10
13,ADAPT,22,0.0007660938748177415,10
13,QAOA,2,3.128889623357269,10
13,QAOA,4,2.959997959321452,10
13,QAOA,6,3.0204281996807474,10
13,QAOA,8,0.5943737020197251,10
13,QAOA,10,2.7631614593645697,10
13,QAOA,12,2.8043681700848495,10
13,QAOA,14,2.8400501687698636,10
13,QAOA,16,2.527361461575552,10
13,QAOA,18,2.8035197058008006,10
14,ADAPT,2,3.731421774557477,10
14,ADAPT,3,3.2383409079146066,10
14,ADAPT,4,2.74739987423502,10
14,ADAPT,5,2.270809302551452,10
14,ADAPT,6,1.914765855773119,10
14,ADAPT,7,1.5814220366883074,10
14,ADAPT,8,1.3099052995574763,10
14,ADAPT,9,1.3098728037095775,10
14,ADAPT,10,0.9909695853789398,10
14,ADAPT,11,0.6899443448254647,10
14,ADAPT,12,0.5184651081330927,10
14,ADAPT,13,0.5024573766777038,10
14,ADAPT,14,0.49478002683033395,10
14,ADAPT,15,0.49336968887884325,10
14,ADAPT,16,0.44933241018963166,10
14,ADAPT,17,0.4448324150369043,10
14,ADAPT,18,0.43212809452714396,10
14,ADAPT,19,0.42859692068727817,10
14,ADAPT,20,0.4285849432690938,10
14,ADAPT,21,0.4285699105483616,10
14,ADAPT,22,0.3394708975648495,10
14,QAOA,2,3.731421774557493,10
14,QAOA,4,3.6256391659958815,10
14,QAOA,6,3.405426637428299,10
14,QAOA,8,3.391375867179473,10
14,QAOA,10,3.4191750363011213,10
14,QAOA,12,0.829814493072103,10
14,QAOA,14,3.2345254393020735,10
14,QAOA,16,3.2120293289943014,10
14,QAOA,18,1.3521109025122904,10
15,ADAPT,2,3.632057634981294,10
15,ADAPT,3,3.1494317246994754,10
15,ADAPT,4,2.6748890909418677,10
15,ADAPT,5,2.229035457541416,10
15,ADAPT,6,1.786773179491993,10
15,ADAPT,7,1.505890271289763,10
15,ADAPT,8,1.2047976046661848,10
15,ADAPT,9,1.2047895878232318,10
15,ADAPT,10,0.687208265966273,10
15,ADAPT,11,0.3479300266627412,10
15,ADAPT,12,0.21114230837659598,10
15,ADAPT,13,0.16064841835333965,10
15,ADAPT,14,0.15388847352770263,10
15,ADAPT,15,0.15243496987553407,10
15,ADAPT,16,0.0017090134583739314,10
15,ADAPT,17,0.001462434256978895,10
15,ADAPT,18,0.00010560845040252786,10
15,ADAPT,19,9.738069253728554e-5,10
15,ADAPT,20,8.86684701093543e-5,10
15,ADAPT,21,7.303045239837047e-5,10
15,ADAPT,22,6.868297003137513e-5,10
15,QAOA,2,3.624802240329121,10
15,QAOA,4,2.129059051538766,10
15,QAOA,6,1.543748791713627,10
15,QAOA,8,1.0283038800227704,10
15,QAOA,10,3.1680339778375046,10
15,QAOA,12,1.512228710050337,10
15,QAOA,14,0.5601043717022556,10
15,QAOA,16,3.1851032553859415,10
15,QAOA,18,0.7248647708709051,10
16,ADAPT,2,3.901410420828448,10
16,ADAPT,3,3.421558911170761,10
16,ADAPT,4,2.9574263458022276,10
16,ADAPT,5,2.5120433202027606,10
16,ADAPT,6,1.9241368959604994,10
16,ADAPT,7,1.459916301570864,10
16,ADAPT,8,1.0442922608352454,10
16,ADAPT,9,0.9099929389050665,10
16,ADAPT,10,0.8059559132596927,10
16,ADAPT,11,0.8059446897591425,10
16,ADAPT,12,0.8059322176728827,10
16,ADAPT,13,0.8059281067576158,10
16,ADAPT,14,0.7099610963239638,10
16,ADAPT,15,0.5269821168261082,10
16,ADAPT,16,0.5269646787889837,10
16,ADAPT,17,0.5269633453122626,10
16,ADAPT,18,0.5269626732216217,10
16,ADAPT,19,0.5269597727245703,10
16,ADAPT,20,0.5269589118265614,10
16,ADAPT,21,0.5269586262797112,10
16,ADAPT,22,0.5269576085378009,10
16,QAOA,2,3.5264766251599458,10
16,QAOA,4,2.3305641362278635,10
16,QAOA,6,1.2778129785841426,10
16,QAOA,8,1.1363984540991652,10
16,QAOA,10,3.5605444290773214,10
16,QAOA,12,3.372174643995473,10
16,QAOA,14,0.8960598380036391,10
16,QAOA,16,3.473709476547034,10
16,QAOA,18,3.5313165133819666,10
17,ADAPT,2,3.5196520777704396,10
17,ADAPT,3,3.023516198118365,10
17,ADAPT,4,2.527536514693436,10
17,ADAPT,5,2.0675778104512617,10
17,ADAPT,6,1.6607001722818282,10
17,ADAPT,7,1.2607829564823856,10
17,ADAPT,8,0.8382046881158693,10
17,ADAPT,9,0.7364112106129852,10
17,ADAPT,10,0.7364082196439998,10
17,ADAPT,11,0.7363957955797495,10
17,ADAPT,12,0.7363893001768336,10
17,ADAPT,13,0.7363795065213772,10
17,ADAPT,14,0.7363612327730689,10
17,ADAPT,15,0.7284442282616403,10
17,ADAPT,16,0.36710386812404927,10
17,ADAPT,17,0.36521516812049803,10
17,ADAPT,18,0.3650464019547215,10
17,ADAPT,19,0.3645195367826446,10
17,ADAPT,20,0.3643456654747599,10
17,ADAPT,21,0.36353031006729886,10
17,ADAPT,22,0.3630914719623455,10
17,QAOA,2,2.1837608354775586,10
17,QAOA,4,3.403053804835002,10
17,QAOA,6,1.334253903453435,10
17,QAOA,8,0.9496462877227447,10
17,QAOA,10,3.0745954568261187,10
17,QAOA,12,1.0398914039820202,10
17,QAOA,14,0.7492802343093707,10
17,QAOA,16,3.0512181060158134,10
17,QAOA,18,2.2953525485470543,10
18,ADAPT,2,3.249410256824964,10
18,ADAPT,3,2.760215322594881,10
18,ADAPT,4,2.2848926107220144,10
18,ADAPT,5,1.8254081504150665,10
18,ADAPT,6,1.4291622374164188,10
18,ADAPT,7,1.1070692884590265,10
18,ADAPT,8,0.8156075817847537,10
18,ADAPT,9,0.8155948609428734,10
18,ADAPT,10,0.815570251101013,10
18,ADAPT,11,0.46995904542372813,10
18,ADAPT,12,0.27938604659306954,10
18,ADAPT,13,0.24015901030235476,10
18,ADAPT,14,0.158974099023224,10
18,ADAPT,15,0.10682917846857265,10
18,ADAPT,16,0.07435424169118221,10
18,ADAPT,17,0.026595266215059254,10
18,ADAPT,18,0.003430251503683479,10
18,ADAPT,19,0.00013783891866303577,10
18,ADAPT,20,0.00011246526810460011,10
18,ADAPT,21,0.00010461219746460415,10
18,ADAPT,22,9.705931375059151e-5,10
18,QAOA,2,3.2493275681263167,10
18,QAOA,4,3.0530901987151644,10
18,QAOA,6,1.455932523081195,10
18,QAOA,8,3.0330295694686527,10
18,QAOA,10,2.8278418876941007,10
18,QAOA,12,2.7935566131159195,10
18,QAOA,14,2.4991809995861605,10
18,QAOA,16,0.4651566898561619,10
18,QAOA,18,2.7601224462436242,10
19,ADAPT,2,3.784261231791838,10
19,ADAPT,3,3.2884766025604915,10
19,ADAPT,4,2.822780508673853,10
19,ADAPT,5,2.3596807688412476,10
19,ADAPT,6,1.9026231997098826,10
19,ADAPT,7,1.3481949951053593,10
19,ADAPT,8,0.9229432515987916,10
19,ADAPT,9,0.9229387592514122,10
19,ADAPT,10,0.9228921342878245,10
19,ADAPT,11,0.5499169766008603,10
19,ADAPT,12,0.22034550125076002,10
19,ADAPT,13,0.04146819853899153,10
19,ADAPT,14,0.02164947593503541,10
19,ADAPT,15,0.005049508668921732,10
19,ADAPT,16,0.00045837713944330005,10
19,ADAPT,17,0.00023635826317480735,10
19,ADAPT,18,0.0001843561640910707,10
19,ADAPT,19,0.0001842361856869701,10
19,ADAPT,20,0.00018326274568813972,10
19,ADAPT,21,0.0001819525708199876,10
19,ADAPT,22,0.00018155552817944454,10
19,QAOA,2,3.7655132715016766,10
19,QAOA,4,3.765513271501691,10
19,QAOA,6,1.1206721035288556,10
19,QAOA,8,0.872348910971569,10
19,QAOA,10,1.4214094650030233,10
19,QAOA,12,3.2902127045021334,10
19,QAOA,14,0.7807860100501216,10
19,QAOA,16,3.293543033641015,10
19,QAOA,18,0.8751032686737883,10
20,ADAPT,2,3.2856451825689295,10
20,ADAPT,3,2.823152470881645,10
20,ADAPT,4,2.383798551962265,10
20,ADAPT,5,1.9760999743582737,10
20,ADAPT,6,1.701917077857102,10
20,ADAPT,7,1.467730019428359,10
20,ADAPT,8,1.3029227015567884,10
20,ADAPT,9,1.3029165412257022,10
20,ADAPT,10,0.9929694255492532,10
20,ADAPT,11,0.8774490571034423,10
20,ADAPT,12,0.7687008463963139,10
20,ADAPT,13,0.7649333487882704,10
20,ADAPT,14,0.7549585530372358,10
20,ADAPT,15,0.5160533715990159,10
20,ADAPT,16,0.5141869423552592,10
20,ADAPT,17,0.5134386784220535,10
20,ADAPT,18,0.5130352039290429,10
20,ADAPT,19,0.5092171652994306,10
20,ADAPT,20,0.5045367488647976,10
20,ADAPT,21,0.5009237574176737,10
20,ADAPT,22,0.4968486642567047,10
20,QAOA,2,3.285645182568903,10
20,QAOA,4,1.403751395811332,10
20,QAOA,6,1.8687956736917908,10
20,QAOA,8,2.999612655985633,10
20,QAOA,10,1.2193063647445115,10
20,QAOA,12,2.8935473270566003,10
20,QAOA,14,2.975519263273357,10
20,QAOA,16,2.305139781079026,10
20,QAOA,18,0.8133683144312727,10
1,ADAPT,2,4.821926390803519,12
1,ADAPT,3,4.335505785841804,12
1,ADAPT,4,3.8563752978222574,12
1,ADAPT,5,3.4048545198306464,12
1,ADAPT,6,2.9644506116991884,12
1,ADAPT,7,2.5257358518748987,12
1,ADAPT,8,2.186428037986307,12
1,ADAPT,9,2.1864206615154735,12
1,ADAPT,10,1.6801857458088172,12
1,ADAPT,11,1.1809866806542217,12
1,ADAPT,12,0.8415213816944842,12
1,ADAPT,13,0.717831320447047,12
1,ADAPT,14,0.6307764801430515,12
1,ADAPT,15,0.5914053711012848,12
1,ADAPT,16,0.45405915074951864,12
1,ADAPT,17,0.43692748499908873,12
1,ADAPT,18,0.42050496458907816,12
1,ADAPT,19,0.38677007645686245,12
1,ADAPT,20,0.35940364629637145,12
1,ADAPT,21,0.3111874961148686,12
1,ADAPT,22,0.29414004764384316,12
1,QAOA,2,4.804266039783464,12
1,QAOA,4,2.4560154475722697,12
1,QAOA,6,2.4530695033233556,12
1,QAOA,8,1.6429888682260199,12
1,QAOA,10,2.1288177043513024,12
1,QAOA,12,4.530977446644059,12
1,QAOA,14,1.0819598139989068,12
1,QAOA,16,4.477218355916303,12
1,QAOA,18,4.455385717523093,12
2,ADAPT,2,4.557619238496816,12
2,ADAPT,3,4.060930370097392,12
2,ADAPT,4,3.5764320164384635,12
2,ADAPT,5,3.1456635906127737,12
2,ADAPT,6,2.7961049779426794,12
2,ADAPT,7,2.4648965720791622,12
2,ADAPT,8,2.177527211690915,12
2,ADAPT,9,1.9456482041160754,12
2,ADAPT,10,1.8595206058179272,12
2,ADAPT,11,1.178344646877747,12
2,ADAPT,12,0.7679489484400648,12
2,ADAPT,13,0.7074092257488189,12
2,ADAPT,14,0.6952003300116658,12
2,ADAPT,15,0.6776654278915402,12
2,ADAPT,16,0.6526257834737201,12
2,ADAPT,17,0.6521281071330769,12
2,ADAPT,18,0.6520810919863038,12
2,ADAPT,19,0.6520608227031701,12
2,ADAPT,20,0.6520488443223691,12
2,ADAPT,21,0.652042367769571,12
2,ADAPT,22,0.6520385263085338,12
2,QAOA,2,4.556760715697129,12
2,QAOA,4,2.3682812108513964,12
2,QAOA,6,2.8069339311836146,12
2,QAOA,8,4.439497141258698,12
2,QAOA,10,2.806427998623512,12
2,QAOA,12,4.287061174166563,12
2,QAOA,14,4.279608252161692,12
2,QAOA,16,4.313313453754372,12
2,QAOA,18,1.1106499523584006,12
3,ADAPT,2,5.498261069416053,12
3,ADAPT,3,5.003582997725854,12
3,ADAPT,4,4.5094192964774,12
3,ADAPT,5,4.016926931333554,12
3,ADAPT,6,3.5475651742483123,12
3,ADAPT,7,3.0789755437616755,12
3,ADAPT,8,2.7509985534825603,12
3,ADAPT,9,2.5292585102206573,12
3,ADAPT,10,2.529248438789555,12
3,ADAPT,11,2.529209503718455,12
3,ADAPT,12,2.1572997867490074,12
3,ADAPT,13,1.9509641349918923,12
3,ADAPT,14,1.6766830064431453,12
3,ADAPT,15,1.6248514528027904,12
3,ADAPT,16,1.5864173830399295,12
3,ADAPT,17,1.4277413833070085,12
3,ADAPT,18,1.3956724689175921,12
3,ADAPT,19,1.385891276878489,12
3,ADAPT,20,1.3223271606503246,12
3,ADAPT,21,1.28574314139966,12
3,ADAPT,22,1.2842564520517747,12
3,QAOA,2,3.3791597345893436,12
3,QAOA,4,3.379155553234483,12
3,QAOA,6,5.31524582439328,12
3,QAOA,8,1.6880809385624609,12
3,QAOA,10,5.273975524689153,12
3,QAOA,12,5.27696320989158,12
3,QAOA,14,5.23197141817236,12
3,QAOA,16,5.177508617880285,12
3,QAOA,18,5.084564431460699,12
4,ADAPT,2,4.8632852335017756,12
4,ADAPT,3,4.373073810099852,12
4,ADAPT,4,3.8907098633697625,12
4,ADAPT,5,3.4131189936526667,12
4,ADAPT,6,2.710529899949101,12
4,ADAPT,7,2.246810186381758,12
4,ADAPT,8,1.8200082309395889,12
4,ADAPT,9,1.6015463022466463,12
4,ADAPT,10,1.4014563513128486,12
4,ADAPT,11,0.7969254576185811,12
4,ADAPT,12,0.7816063713391479,12
4,ADAPT,13,0.7760264349753889,12
4,ADAPT,14,0.7637494835168717,12
4,ADAPT,15,0.7155539010828207,12
4,ADAPT,16,0.715525954805404,12
4,ADAPT,17,0.7151184017289332,12
4,ADAPT,18,0.7149867826641554,12
4,ADAPT,19,0.7146872737599637,12
4,ADAPT,20,0.5338807317488161,12
4,ADAPT,21,0.5335288306807939,12
4,ADAPT,22,0.5333149816298217,12
4,QAOA,2,3.0617949010343395,12
4,QAOA,4,3.061794901034279,12
4,QAOA,6,4.773460776804095,12
4,QAOA,8,4.671225513643911,12
4,QAOA,10,4.605559938986923,12
4,QAOA,12,1.9317434464572365,12
4,QAOA,14,0.8798175621647779,12
4,QAOA,16,4.631401411298908,12
4,QAOA,18,4.635027081373307,12
5,ADAPT,2,4.585770354012695,12
5,ADAPT,3,4.090011784968009,12
5,ADAPT,4,3.6002086832626894,12
5,ADAPT,5,3.1707143416296937,12
5,ADAPT,6,2.745954925526,12
5,ADAPT,7,2.399183922581873,12
5,ADAPT,8,2.0978402801816536,12
5,ADAPT,9,1.813894067465803,12
5,ADAPT,10,1.3300473900354888,12
5,ADAPT,11,1.2507389274358474,12
5,ADAPT,12,1.0617972401484899,12
5,ADAPT,13,1.0790305648687522,12
5,ADAPT,14,0.9770836398696083,12
5,ADAPT,15,0.840118791183702,12
5,ADAPT,16,0.8325868991656549,12
5,ADAPT,17,0.8315357780787167,12
5,ADAPT,18,0.828283729645797,12
5,ADAPT,19,0.8264658127878626,12
5,ADAPT,20,0.8222840855132354,12
5,ADAPT,21,0.805766832814264,12
5,ADAPT,22,0.8022277700405525,12
5,QAOA,2,4.498566333538449,12
5,QAOA,4,2.179977923395576,12
5,QAOA,6,4.400033185053061,12
5,QAOA,8,4.4032742408445,12
5,QAOA,10,4.402442088337523,12
5,QAOA,12,4.25597466652029,12
5,QAOA,14,4.319357690153915,12
5,QAOA,16,4.279723968506394,12
5,QAOA,18,0.816473182161932,12
6,ADAPT,2,4.543296330660954,12
6,ADAPT,3,4.046710741478449,12
6,ADAPT,4,3.5514011412864264,12
6,ADAPT,5,3.083726978571846,12
6,ADAPT,6,2.621127894026369,12
6,ADAPT,7,2.05431241235911,12
6,ADAPT,8,1.657961320498746,12
6,ADAPT,9,1.3026402122086935,12
6,ADAPT,10,1.2012741701127432,12
6,ADAPT,11,1.2012716893099054,12
6,ADAPT,12,1.201249199081989,12
6,ADAPT,13,1.020747115108236,12
6,ADAPT,14,0.8130732039946977,12
6,ADAPT,15,0.4688139600966359,12
6,ADAPT,16,0.3345002279864815,12
6,ADAPT,17,0.4281681193755382,12
6,ADAPT,18,0.33333604086974944,12
6,ADAPT,19,0.42802571724082483,12
6,ADAPT,20,0.3333024977097878,12
6,ADAPT,21,0.4279629793659083,12
6,ADAPT,22,0.33327703954944,12
6,QAOA,2,4.424222471233918,12
6,QAOA,4,4.231308368699892,12
6,QAOA,6,4.322173554751927,12
6,QAOA,8,2.5310203003459577,12
6,QAOA,10,1.1066866344883906,12
6,QAOA,12,4.173807675050476,12
6,QAOA,14,4.207719932094566,12
6,QAOA,16,4.234866759902975,12
6,QAOA,18,3.806802093027674,12
7,ADAPT,2,4.662360700221175,12
7,ADAPT,3,4.168330858488581,12
7,ADAPT,4,3.678962400693841,12
7,ADAPT,5,3.1987357827685337,12
7,ADAPT,6,2.7373354497484215,12
7,ADAPT,7,2.2951807069448265,12
7,ADAPT,8,1.9165202197448536,12
7,ADAPT,9,1.7492475093053166,12
7,ADAPT,10,1.749210175286148,12
7,ADAPT,11,1.3021391050112996,12
7,ADAPT,12,1.2203575732198075,12
7,ADAPT,13,0.88328649311687,12
7,ADAPT,14,0.7355052792246859,12
7,ADAPT,15,0.5290772365143255,12
7,ADAPT,16,0.45984124957958983,12
7,ADAPT,17,0.4361193872692759,12
7,ADAPT,18,0.4264264489231415,12
7,ADAPT,19,0.4225527382692711,12
7,ADAPT,20,0.4207077153087653,12
7,ADAPT,21,0.4187624982695013,12
7,ADAPT,22,0.4184399116440609,12
7,QAOA,2,4.650356312720678,12
7,QAOA,4,4.521117823961156,12
7,QAOA,6,1.7422340361421682,12
7,QAOA,8,2.09425566682264,12
7,QAOA,10,3.734221048868516,12
7,QAOA,12,4.389331099375283,12
7,QAOA,14,0.7666278001509177,12
7,QAOA,16,4.352761677034973,12
7,QAOA,18,1.7279216810436324,12
8,ADAPT,2,5.41468162824771,12
8,ADAPT,3,4.9216221926514585,12
8,ADAPT,4,4.430818176879267,12
8,ADAPT,5,3.9505172122658507,12
8,ADAPT,6,3.493232060548017,12
8,ADAPT,7,3.0600095544965598,12
8,ADAPT,8,2.7020543764037512,12
8,ADAPT,9,2.4282551919969,12
8,ADAPT,10,2.4282507017206036,12
8,ADAPT,11,1.9805212243747867,12
8,ADAPT,12,1.7271764409670887,12
8,ADAPT,13,1.5493706448967153,12
8,ADAPT,14,1.502383833244739,12
8,ADAPT,15,1.468069125033459,12
8,ADAPT,16,1.2552664395911606,12
8,ADAPT,17,0.9527786523016317,12
8,ADAPT,18,0.8363707591784824,12
8,ADAPT,19,0.6153905720641184,12
8,ADAPT,20,0.5587036021035097,12
8,ADAPT,21,0.5411934489952905,12
8,ADAPT,22,0.49960705079404377,12
8,QAOA,2,3.454953552875679,12
8,QAOA,4,3.45495355287569,12
8,QAOA,6,2.4887591873517003,12
8,QAOA,8,2.156890897437357,12
8,QAOA,10,1.478097511657566,12
8,QAOA,12,4.582069527107674,12
8,QAOA,14,5.155317981735351,12
8,QAOA,16,5.112410473715958,12
8,QAOA,18,5.096347264864246,12
9,ADAPT,2,4.781950661662458,12
9,ADAPT,3,4.289044864126598,12
9,ADAPT,4,3.8158617097198686,12
9,ADAPT,5,3.344775400940069,12
9,ADAPT,6,2.883749556306796,12
9,ADAPT,7,2.2287377043333017,12
